Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1135,,,,0,0.00390625,-1.056640625,-0.0006831445948241728,0.001245561731070331,16.844015185517495,0.09439775893567144,0,0,1.5900372849912696,0,0,0,0,0.078125,,
0.05,1135,,,,0,0.00390625,-1.04296875,-0.0006831445948241728,0.001245561731070331,16.843546977344175,0.09500520086808253,0,0,1.6002245639135677,0,0,0,0,0.078125,,
0.1,1135,,,,0,0.00390625,-1.056640625,-0.0005892802577094849,0.001245561731070331,16.843780989587806,0.09525834949776583,0,0,1.6045107763699793,0,0,0,0,0.078125,,
0.15,1135,,,,0,0.001953125,-1.04296875,-0.0005892802577094849,0.0013839219925586392,16.84407340125598,0.09342336603891366,0,0,1.5736300349518668,0,0,0,0,0.078125,,
0.2,1135,,,,0,0.015625,-1.01171875,-0.0005892802577094849,0.0013839219925586392,16.71334141997047,0.17421821592273645,0,0,2.9117685242948297,0.0000023628811628374817,0.00008114934766010367,0,0.00047528571760140054,0.080078125,,
0.25,1135,,,,-0.07421875,-0.017578125,-0.95703125,-0.00040555068446461884,0.0013839219925586392,16.4812712758878,0.3245188954526843,553,0,5.348483950107162,0.02347194965093169,0.4388523901331219,0.058960674896629484,0.00025875033102247807,0.087890625,,
0.3,1135,,,,0.015625,-0.09375,-1.03515625,-0.00040555068446461884,0.0013792339948826278,16.047149742060906,0.5828432820574823,3299,0,9.352973423330658,0.1401024106207974,1.4979451376534112,0.009844470118474096,0.00014746476146742574,0.103515625,,
0.35000000000000003,1135,,,,0.009765625,-0.111328125,-1.00390625,-0.00040555068446461884,0.0013792339948826278,15.39692487083187,0.9713581394226749,4311,0,14.955928295361954,0.18309417627879152,1.2242247533078348,0.007532921160651846,0.00009221988549586373,0.119140625,,
0.4,1135,,,,-0.0859375,0.10546875,-0.966796875,-0.004587962938149911,0.0013792339948826278,14.598952062494662,1.4300382965673013,2970,0,20.877060539117558,1.427141460901966,6.835931036497771,0.0009664311721494937,0.00006606456844335644,0.130859375,,
0.45,1135,,,,-0.375,0.46875,-0.95703125,-0.004587962938149911,0.0008588804520390633,13.934274741801882,1.8092461411161294,3424,0,25.210532805857007,1.6450386770690892,6.525203928601253,0.0005221035006722773,0.00003406831813723211,0.169921875,,
