Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1135,,,,0,0.00390625,-1.041015625,0.000006184954949864926,0.0003341345977922101,16.839962671392772,0.09585691103253141,0,0,1.6142268035828469,0,0,0,0,0.080078125,,
0.05,1135,,,,0,0.001953125,-1.056640625,0.000018109388590123958,0.0003341345977922101,16.840079432709896,0.09593384506818234,0,0,1.615533571233475,0,0,0,0,0.080078125,,
0.1,1135,,,,0,0.001953125,-1.0546875,0.000018109388590123958,0.00008307340561513201,16.840101127876306,0.09599094010371234,0,0,1.616497138706433,0,0,0,0,0.080078125,,
0.15,1135,,,,0,0,-1.0546875,0.000018109388590123958,0.00008307340561513201,16.840539486643227,0.09458322140724192,0,0,1.5928324748825764,0,0,0,0,0.080078125,,
0.2,1135,,,,-0.01171875,0,-1.013671875,0.00010022392868412852,0.00008307340561513201,16.695993678958786,0.18379468711732988,0,0,3.0686349343371475,2.2402308646396782e-7,0.000007300415046352158,0,0.000027071778622332803,0.08203125,,
0.25,1135,,,,-0.01171875,0,-0.98828125,0.00010022392868412852,0.00009103739475844902,16.387203831861353,0.36459478412101154,1468,0,5.974689043424503,0.015410645245987476,0.2579321724357822,0.00590743562682119,0.000015237177047505264,0.0859375,,
0.3,1135,,,,-0.0859375,0.09765625,-1.072265625,0.00010022392868412852,0.00009103739475844902,15.867483936447833,0.6700198364273875,4230,0,10.631528991612976,0.04440014695300939,0.4176271069573894,0.002050384987572178,0.000008562963505086315,0.107421875,,
0.35000000000000003,1135,,,,0.0234375,0.171875,-1.025390625,0.0004745560377415824,0.00009103739475844902,15.139792822256439,1.0902926720536024,2715,0,16.50680517051592,0.13489961123190655,0.8172363448795116,0.0006748529067437134,0.000005515143228385462,0.12890625,,
0.4,1135,,,,0.0625,0.048828125,-0.970703125,0.0004745560377415824,-0.00001668544338519133,14.346252818765432,1.5543559375374614,2886,0,22.299183250261592,0.1434240485600343,0.6431807252776928,0.00011633644115273425,7.482535659684124e-7,0.142578125,,
0.45,1135,,,,-0.32421875,0.46875,-0.9296875,0.0004745560377415824,-0.00001668544338519133,13.753788087947834,1.8970149404459855,3558,0,26.091141490565064,0.1768209636463825,0.6777049739672123,0.0000943634908503265,6.39506071101758e-7,0.18359375,,
0.5,1135,,,,0.0234375,-0.01953125,-1.080078125,0.0031370710195858754,-0.00001668544338519133,13.349632160821605,2.13061145870826,4058,0,28.442879251386817,1.332948566488436,4.686405179684627,0.000012517694834353598,5.86629899094262e-7,0.2578125,,
0.55,1135,,,,0.09375,0.181640625,-0.978515625,0.0031370710195858754,-0.02867790419123094,13.107356267177055,2.2754024109057984,4434,0,29.824510050935896,1.456571365309229,4.883806516256657,0.019688636529760866,0.0009615549138025497,0.291015625,,
0.6,1135,,,,-0.099609375,0.15234375,-1.111328125,0.0031370710195858754,-0.02867790419123094,12.956302889554674,2.370749390414408,4703,0,30.716147177436177,1.5450493701108907,5.030088445616874,0.018561157168183358,0.0009336426220895792,0.341796875,,
0.65,1135,,,,-0.01171875,-0.1953125,-1.01953125,0.0011629815621510427,-0.02867790419123094,12.86446049289308,2.4246588429260685,4900,0,31.191927893566255,0.5967629505885239,1.913196749571911,0.048055771831929196,0.0009194014646701635,0.390625,,
0.7000000000000001,1135,,,,-0.1484375,-0.150390625,-0.94921875,0.0011629815621510427,-0.08788547610664078,12.800770682658365,2.4644767831927448,5049,0,31.547202154385882,0.6149405213203024,1.9492711851621671,0.14291703515967216,0.0027858405850555725,0.447265625,,
0.75,1135,,,,0.46875,-0.130859375,-0.939453125,0.0011629815621510427,-0.08788547610664078,12.76818173971651,2.485694827288608,5169,0,31.73780330429419,0.6294844928648362,1.9833902391715488,0.13961499783206205,0.002769110239420688,0.501953125,,
0.8,1135,,,,0.3125,-0.037109375,-0.9609375,-0.0008799457869889567,-0.08788547610664078,12.737034377357476,2.503519339400777,5252,0,31.887411890326977,0.48395054636760426,1.5176852484362655,0.18160011754565478,0.002756118195133321,0.5546875,,
0.85,1135,,,,-0.0625,0.017578125,-1.140625,-0.0008799457869889567,-0.13081167090719423,12.748257691033634,2.4961733812779325,5321,0,31.821861506029837,0.4903271158714431,1.5408498832745292,0.2667844927864263,0.004110748545694195,0.681640625,,
0.9,1135,,,,-0.162109375,-0.044921875,-0.92578125,-0.0008799457869889567,-0.13081167090719423,12.760491269120825,2.4891459122648985,5377,0,31.76272468102403,0.4954324841594639,1.5597921435734057,0.26403531276138553,0.004118402064711561,0.775390625,,
0.9500000000000001,1135,,,,0.125,-0.181640625,-1.03515625,-0.0021790453063818167,-0.13081167090719423,12.775213421872873,2.4760349931755186,5431,0,31.631875477842794,1.239185265615109,3.9175206872672543,0.10556264227549679,0.004135438349168514,0.845703125,,
1,1135,,,,0.173828125,-0.078125,-1.080078125,-0.0021790453063818167,-0.16354476180501307,12.77969475859109,2.467905731395902,5451,0,31.53908194021712,1.243817815595163,3.9437350077368807,0.1314861065298035,0.00518546361352607,0.859375,,
1.05,1135.008,,,,-0.0625,-0.068359375,-0.96484375,-0.0026939670822806066,-0.16354476180501307,12.783066413865294,2.466535913122134,5475,0,31.529892389624113,1.5445746463905734,4.898762822605965,0.10588336548653786,0.005186974943778512,0.859375,,
1.1,1135.016,,,,0.0859375,-0.05859375,-1.140625,-0.0026939670822806066,-0.16354476180501307,12.785370105083707,2.465211638240634,5487,0,31.518643182266235,1.5479446027106762,4.911203168737979,0.10565285186473883,0.0051888262086430955,0.86328125,,
1.1500000000000001,1135.024,,,,-0.05078125,0.091796875,-1.037109375,-0.0026939670822806066,-0.18324563645213707,12.787688779042536,2.462372870877009,5504,0,31.488057930732683,1.552641981603747,4.9308915304311345,0.11802182256005982,0.005819528052674451,0.861328125,,
1.2,1135.032,,,,0.07421875,-0.0546875,-0.962890625,-0.0026939670822806066,-0.18324563645213707,12.779815187643736,2.464832353170511,5508,0,31.500101942044147,1.5538695254634103,4.9329031643209165,0.11792858631260417,0.005817302965853375,0.85546875,,
1.25,1135.04,,,,-0.046875,0.03515625,-0.9375,-0.0026121378318288173,-0.18324563645213707,12.790749610778251,2.4599145357557584,5527,0,31.46415089076573,1.511994374085481,4.805451065038051,0.12119465494901188,0.005823949837016482,0.84765625,,
1.3,1135.048,,,,-0.072265625,0.15234375,-1.048828125,-0.0026121378318288173,-0.19368093060271754,12.753431328357419,2.4748084669005417,5530,0,31.56229983345356,1.5126899346971407,4.792711376164699,0.12803742932387188,0.0061364644409540444,0.837890625,,
1.35,1135.056,,,,-0.0859375,-0.044921875,-1.0078125,-0.0026121378318288173,-0.19368093060271754,12.768172179848843,2.4681458548497774,5542,0,31.513711239702168,1.5159781726963912,4.810535202170998,0.12775970926957833,0.006145925788604389,0.8359375,,
1.4000000000000001,1135.064,,,,-0.0859375,0.140625,-1.095703125,-0.0026857952667025545,-0.19368093060271754,12.756015109567993,2.475549770343897,5554,0,31.57815027499433,1.562088575762136,4.946738685321607,0.1239884431702098,0.006133384283628764,0.833984375,,
1.45,1135.072,,,,0.015625,0,-1.0078125,-0.0026857952667025545,-0.19967004142670658,12.770461946091825,2.4689163713410296,5554,0,31.52920256829373,1.562086807527147,4.95441267232685,0.12782262833574093,0.006332860496367198,0.826171875,,
1.5,1135.08,,,,-0.01171875,-0.029296875,-1.025390625,-0.0026857952667025545,-0.19967004142670658,12.784345947862388,2.4633950293673896,5549,0,31.492894261677336,1.560614159031737,4.955448508684059,0.12794324610676946,0.006340161681159882,0.822265625,,
1.55,1135.088,,,,-0.19921875,0.166015625,-1.06640625,-0.0027043627205562454,-0.19967004142670658,12.790762993487055,2.4593659690604537,5549,0,31.45716722449988,1.5715966591626471,4.99598914278154,0.12704916383131762,0.006347362431007359,0.826171875,,
1.6,1135.096,,,,-0.07421875,0.115234375,-1.11328125,-0.0027043627205562454,-0.203815367738487,12.796354260563477,2.4556013230942346,5544,0,31.422744453022222,1.570141665193398,4.996831729770767,0.12980699274251956,0.006486237000819454,0.822265625,,
1.6500000000000001,1135.104,,,,-0.046875,-0.111328125,-0.94921875,-0.0027043627205562454,-0.203815367738487,12.801160223408917,2.4546012048098755,5545,0,31.421743307343785,1.5704060692730926,4.99783240513604,0.12978513756816334,0.006486443662432057,0.8203125,,
1.7,1135.112,,,,-0.0625,0.0390625,-0.99609375,-0.0027282239299080816,-0.203815367738487,12.806230774804195,2.455180273808064,5550,0,31.44160518013302,1.58554945377919,5.042838763146386,0.1285455759533005,0.006482346132482817,0.818359375,,
1.75,1135.12,,,,0.01171875,-0.1484375,-0.97265625,-0.0027282239299080816,-0.20602599298888932,12.8071096916101,2.455768917477608,5544,0,31.451301903382316,1.5837829210339234,5.0356672862041405,0.13008474220342753,0.0065506348074809905,0.818359375,,
1.8,1135.128,,,,0.037109375,-0.03125,-1.12109375,-0.0027282239299080816,-0.20602599298888932,12.805937060210969,2.453133896782528,5542,0,31.414678282467126,1.5834591433549772,5.040507272164945,0.13011134127045978,0.006558271618648874,0.82421875,,
1.85,1135.136,,,,-0.1484375,0.03125,-0.990234375,-0.0027877361973143735,-0.20602599298888932,12.80816917512665,2.455053985413715,5547,0,31.44474677924778,1.6194786013695577,5.150235785769933,0.1272174839572796,0.006552000384523938,0.82421875,,
1.9000000000000001,1135.144,,,,-0.03515625,0.037109375,-1.025390625,-0.0027877361973143735,-0.20694762860768687,12.805957941764081,2.452109545246633,5547,0,31.401611705026628,1.6192878914210393,5.156703122858598,0.12780162792798735,0.006590350538426651,0.826171875,,
1.95,1135.152,,,,0.046875,-0.056640625,-1.029296875,-0.0027877361973143735,-0.20694762860768687,12.807449729221283,2.4500940487068577,5546,0,31.37945636067732,1.6191316904667772,5.159846212300119,0.12781395721309502,0.006595003630050777,0.830078125,,
2,1135.16,,,,-0.236328125,0.02734375,-0.951171875,-0.002833903125356215,-0.20694762860768687,12.81163485180269,2.4534814396501483,5542,0,31.43310832047288,1.6447568632137344,5.232561942155998,0.1258226265755331,0.006583746872812404,0.83203125,,
2.05,1135.168,,,,0.125,0.0390625,-1.07421875,-0.002833903125356215,-0.20671281241402265,12.807779549229078,2.449895380110353,5541,0,31.37771994712818,1.6444569716333726,5.240842784001838,0.12570277968945773,0.006587885058644672,0.8359375,,
2.1,1135.176,,,,0.0234375,0.06640625,-1.08984375,-0.002833903125356215,-0.20671281241402265,12.803553373251555,2.454677113053228,5542,0,31.428589431076045,1.6448144373620244,5.233497484731721,0.125675460841377,0.006577222082058465,0.84765625,,
2.15,1135.184,,,,-0.1875,0.05078125,-0.892578125,-0.002853334311235157,-0.20671281241402265,12.804210685517134,2.4526401312993875,5549,0,31.404120976911763,1.6578982729310832,5.279237951445818,0.12468365266378165,0.006582346710675246,0.857421875,,
2.2,1135.192,,,,-0.26171875,0.078125,-0.9765625,-0.002853334311235157,-0.20619757448431125,12.805009733960652,2.4506083246360872,5544,0,31.380063451090102,1.656406690403607,5.278531998462436,0.12448487178838205,0.006570973790594685,0.86328125,,
2.25,1135.2,,,,0.140625,0.005859375,-1.01953125,-0.002853334311235157,-0.20619757448431125,12.806858822398054,2.4531571215701637,5544,0,31.417236925109467,1.6566917681925455,5.27319373165014,0.12446345086224052,0.006563198889063119,0.884765625,,
2.3000000000000003,1135.208,,,,0.111328125,-0.0546875,-1.162109375,-0.0029971659626374836,-0.20619757448431125,12.808796295327271,2.453015214711444,5547,0,31.420172194577372,1.7409602387672227,5.5408997378686715,0.11843899124905928,0.0065625857556534245,0.900390625,,
2.35,1135.216,,,,-0.1875,0,-0.94921875,-0.0029971659626374836,-0.20565132224774313,12.806324199005646,2.4518899498914255,5549,0,31.399697598593303,1.741715327288568,5.546917519889097,0.11807401532596765,0.006549468242552637,0.90234375,,
2.4,1135.224,,,,-0.166015625,-0.01953125,-0.955078125,-0.0029971659626374836,-0.20565132224774313,12.810578667828356,2.4510493673853397,5547,0,31.39936073962082,1.7408574096749843,5.544244751066887,0.11813220376626823,0.006549538506630966,0.921875,,
2.45,1135.232,,,,0.2109375,0.009765625,-1.07421875,-0.0032230971717159217,-0.20565132224774313,12.8053539055654,2.4475713077136394,5543,0,31.342016804380666,1.870808729370278,5.9690119530176355,0.10992642861836882,0.006561521663755834,0.953125,,
2.5,1135.24,,,,-0.3125,0.00390625,-0.96484375,-0.0032230971717159217,-0.20540890921425897,12.810647628478241,2.4478435448160596,5541,0,31.358461102283627,1.870189214437181,5.96390622721275,0.10983322309238919,0.00655035043155547,0.96484375,,
2.5500000000000003,1135.248,,,,0.0625,-0.0234375,-0.98828125,-0.0032230971717159217,-0.20540890921425897,12.805896933681279,2.443374873457874,5539,0,31.28960679984807,1.8695283255338917,5.9749179256000415,0.10987204976185595,0.006564764796445328,0.974609375,,
2.6,1135.256,,,,0.173828125,-0.013671875,-1,-0.003341485135370873,-0.20540890921425897,12.811513138944076,2.4462511352215834,5540,0,31.340178560048177,1.9387253932839117,6.186070030103018,0.10595049197056573,0.00655417163053787,1.01171875,,
2.65,1135.264,,,,-0.3125,0.09375,-0.96484375,-0.003341485135370873,-0.2051463811640955,12.804158579136969,2.442158893413545,5542,0,31.26978974671669,1.9392777130819758,6.201761280744137,0.10578494239387141,0.006560529598240607,1.033203125,,
2.7,1135.272,,,,0.1484375,0.03125,-0.958984375,-0.003341485135370873,-0.2051463811640955,12.809038119477762,2.446430704458701,5538,0,31.336424150072336,1.9379729074714946,6.18440986817898,0.10585616567351985,0.006546579155989052,1.033203125,,
2.75,1135.28,,,,0.111328125,-0.01953125,-0.998046875,-0.0033853516171401454,-0.2051463811640955,12.782618274062974,2.4585797778217926,5539,0,31.427086796226533,1.9637873566970048,6.24870949518871,0.10446466134151193,0.0065276932123637865,1.064453125,,
2.8000000000000003,1135.288,,,,-0.3359375,0.07421875,-0.84765625,-0.0033853516171401454,-0.2051993465542729,12.767370456611642,2.4684772557232613,5556,0,31.51596358753895,1.969518852316197,6.249273790552678,0.10418755134684494,0.006510965339336995,1.099609375,,
2.85,1135.296,,,,0.32421875,-0.125,-1.1171875,-0.0033853516171401454,-0.2051993465542729,12.776761859980684,2.4628286730202964,5554,0,31.466975457112564,1.9688337248221737,6.25682543753074,0.10422380720484999,0.0065211016811560505,1.10546875,,
2.9,1135.304,,,,-0.25,0.021484375,-0.955078125,-0.0034059155972377114,-0.2051993465542729,12.784034489228423,2.4591434569222845,5549,0,31.437774767254897,1.9791742971741244,6.295529221857018,0.10367927011140839,0.006527158746871786,1.134765625,,
2.95,1135.312,,,,-0.203125,-0.033203125,-1,-0.0034059155972377114,-0.2056215220522616,12.786329583707388,2.457995834272527,5548,0,31.428744852388334,1.978871877841982,6.296375776812492,0.1039084563051641,0.0065424668728581445,1.18359375,,
3,1135.32,,,,0.05078125,-0.015625,-1.009765625,-0.0034059155972377114,-0.2056215220522616,12.792448527215944,2.4585199163344122,5543,0,31.450489482843217,1.9769599398617763,6.285943310803612,0.10400894722562669,0.006537943460766539,1.1953125,,
3.0500000000000003,1135.328,,,,0.1875,-0.107421875,-1.126953125,-0.003235338284493858,-0.2056215220522616,12.7933743117364,2.4546476856221298,5537,0,31.40322664560136,1.8760519103710125,5.974073720331507,0.10960332222981901,0.0065477832699418785,1.212890625,,
3.1,1135.336,,,,-0.19921875,0.11328125,-0.921875,-0.003235338284493858,-0.20594495509690836,12.797321661315507,2.452411274510061,5458,0,31.384295925741974,1.8491912183686414,5.892090817471234,0.11137028612897763,0.00656203840239693,1.263671875,,
