Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1138,,,,0,0,-1.03125,-0.0012510679768338961,0.0047850099399331094,16.8466824930362,0.06599224550233314,0,0,1.1117504069803026,0,0,0,0,0.0859375,,
0.05,1138,,,,-0.01171875,0.01171875,-1.0390625,-0.0012652770209281954,0.0047850099399331094,16.847042587981154,0.0659039865314586,0,0,1.1102872678132194,0,0,0,0,0.0859375,,
0.1,1138,,,,-0.01171875,0.01171875,-1.03515625,-0.0012652770209281954,0.0047850099399331094,16.846897729369058,0.06808819773415732,0,0,1.1470749038044064,0,0,0,0,0.0859375,,
0.15,1138,,,,-0.037109375,0.009765625,-0.98828125,-0.0012652770209281954,0.004917225398974167,16.791877589998624,0.10216932048860045,0,0,1.715614723097917,0,0,0,0,0.0859375,,
0.2,1138,,,,-0.03125,0.068359375,-0.998046875,-0.0012650640977293352,0.004917225398974167,16.593181281128032,0.22883477337727612,0,0,3.7970968780749934,0.00001136210694548322,0.0002992314210124511,0,0.0012949960343037238,0.08984375,,
0.25,1138,,,,0.046875,-0.037109375,-1.0078125,-0.0012650640977293352,0.004917225398974167,16.19483364225024,0.47713490939518677,2795,0,7.727120482565192,0.37033315177225795,4.792641095837003,0.013277842870513763,0.0006363593540529063,0.09765625,,
0.3,1138,,,,0.046875,0.05859375,-0.98046875,-0.0012650640977293352,0.004863900764996669,15.587189853532536,0.8429251248924193,5182,0,13.138833954010764,0.6864428783014114,5.2245342372400385,0.007085659883357361,0.00037019272654038784,0.109375,,
0.35000000000000003,1138,,,,-0.009765625,-0.0078125,-0.892578125,0.006378323320529692,0.004863900764996669,14.776960122923034,1.3348358761859362,2651,0,19.72481651304661,1.7704594638058102,8.975796873115515,0.0027472533906769854,0.0002465878839369448,0.13671875,,
0.4,1138,,,,-0.162109375,-0.099609375,-1.07421875,0.006378323320529692,0.004863900764996669,14.040604721252386,1.7450943860069401,3326,0,24.502180475200078,2.22185358832961,9.067983115129133,0.002189118486719618,0.00019850889474590534,0.1796875,,
0.45,1138,,,,-0.041015625,0.03125,-1.041015625,0.006378323320529692,0.0007320811964039277,13.528482458248565,2.038633058855159,3896,0,27.579611575527633,2.602451146540589,9.436141402549106,0.00028130449148952347,0.000026544289588673152,0.263671875,,
