Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1135,,,,0,0.001953125,-1.03125,-0.0001552568448353268,0.0007342356637057435,16.842138183289663,0.094927778757175,0,0,1.5987867672610903,0,0,0,0,0.078125,,
0.05,1135,,,,0,0.001953125,-1.03515625,-0.00016716827984158202,0.0007342356637057435,16.84165185115736,0.09456017632918447,0,0,1.5925495687201758,0,0,0,0,0.078125,,
0.1,1135,,,,-0.037109375,0.03515625,-1.029296875,-0.00016716827984158202,0.0009765887335103811,16.84173882646727,0.09485467715597172,0,0,1.597517699129747,0,0,0,0,0.078125,,
0.15,1135,,,,-0.03125,0.029296875,-1.02734375,-0.00016716827984158202,0.0009765887335103811,16.841931923790963,0.09259921294041353,0,0,1.5595496405390679,0,0,0,0,0.080078125,,
0.2,1135,,,,0,0.033203125,-1.0234375,-0.00018464450961445798,0.0009765887335103811,16.714637380017084,0.17388204712967914,0,0,2.9063753646676274,0,0,0,0,0.083984375,,
0.25,1135,,,,-0.046875,0.015625,-1.009765625,-0.00018464450961445798,0.0010778527146469575,16.500024733150404,0.31355714618072594,567,0,5.173700667238035,0.010956969087203046,0.21178204523093122,0.09837142973286402,0.0002083330258111678,0.087890625,,
0.3,1135,,,,0.046875,-0.09375,-0.9921875,-0.00018464450961445798,0.0010778527146469575,16.057192800361776,0.5837884305463867,2998,0,9.374003383903942,0.057973827134126,0.6184532345451528,0.01859205727704123,0.00011498317959834892,0.103515625,,
0.35000000000000003,1135,,,,-0.03125,0.03125,-1.009765625,-0.0002434552862139493,0.0010778527146469575,15.405220296362259,0.9682626479897151,4925,0,14.916299397020625,0.1255640543285641,0.8417909227113276,0.008584086587603606,0.0000722600616921277,0.130859375,,
0.4,1135,,,,0.13671875,-0.166015625,-1.138671875,-0.0002434552862139493,0.0008046248758848932,14.609382078751883,1.4244247911882448,2685,0,20.80996601691544,0.06844891645053408,0.32892373007671033,0.011755114874117413,0.000038665362318749184,0.1484375,,
0.45,1135,,,,0.140625,-0.044921875,-0.986328125,-0.0002434552862139493,0.0008046248758848932,13.939861911397493,1.8033197960352252,3355,0,25.138028938820533,0.08553881546781476,0.34027654147425057,0.009406546858106133,0.00003200827232091833,0.16796875,,
0.5,1135,,,,-0.2734375,0.1015625,-1.041015625,-0.00015126491334017833,0.0008046248758848932,13.48088723972597,2.0607375810901685,3898,0,27.780570961342214,0.061744509571264046,0.22225788540193803,0.013031521044898969,0.000028963583110100987,0.228515625,,
0.55,1135,,,,-0.1875,0.091796875,-0.962890625,-0.00015126491334017833,-0.014021955983482937,13.172386222397511,2.2329140277405544,4291,0,29.412805974807814,0.06797853123303073,0.23111882385942578,0.20627035814315559,0.00047672962571108647,0.271484375,,
0.6,1135,,,,-0.07421875,0.025390625,-0.9453125,-0.00015126491334017833,-0.014021955983482937,12.983494437110817,2.339600729653383,4617,0,30.376193058515106,0.07313687229522199,0.24077036959284184,0.19172211694919564,0.0004616100495697988,0.32421875,,
0.65,1135,,,,-0.05078125,-0.0078125,-0.9921875,-0.00011244929235905452,-0.014021955983482937,12.886237076457942,2.3981427660366967,4839,0,30.903036226341484,0.05698820112114015,0.18440971529057681,0.246050159640526,0.00045374039886510376,0.365234375,,
0.7000000000000001,1135,,,,-0.13671875,0.23828125,-1.13671875,-0.00011244929235905452,-0.0700648422300034,12.814551934230488,2.4417265898209535,5004,0,31.289632194452114,0.05892741691633186,0.1883288897425267,1.1890024354789726,0.0022392350857491517,0.42578125,,
0.75,1135,,,,0.0859375,-0.03515625,-1,-0.00011244929235905452,-0.0700648422300034,12.770815514741912,2.47370544472496,5135,0,31.591235872395057,0.06046344292676339,0.19139309133390803,1.1587967677406288,0.0022178569560561954,0.515625,,
0.8,1135,,,,0.099609375,-0.083984375,-1.095703125,-0.000843483861570651,-0.0700648422300034,12.75375416816143,2.4860027627747288,5232,0,31.70586809779903,0.46213258622109515,1.45756168793617,0.1516119925732368,0.002209838318064131,0.568359375,,
0.85,1135,,,,-0.673828125,0.25,-0.875,-0.000843483861570651,-0.1272278619230728,12.753052696178043,2.4858100392740536,5302,0,31.701666423550417,0.46828968055230574,1.4771768597136725,0.2716862386824731,0.0040132862488439485,0.720703125,,
0.9,1135,,,,0.26171875,-0.111328125,-0.94140625,-0.000843483861570651,-0.1272278619230728,12.75413044910848,2.4817117882934583,5360,0,31.652075884985056,0.47348296846061994,1.49589862662129,0.2687063113098111,0.004019574020528192,0.84765625,,
0.9500000000000001,1135,,,,-0.349609375,0.111328125,-1.046875,-0.0014127985505085442,-0.1272278619230728,12.763199813098565,2.4746370115756875,5404,0,31.584286643629603,0.7995218159271563,2.531391083636888,0.15912994415985318,0.004028201217858882,0.90234375,,
1,1135,,,,-0.4375,0.15234375,-0.953125,-0.0014127985505085442,-0.16076273673616215,12.75745257294042,2.473353385587731,5435,0,31.553688512757095,0.8041635212250282,2.5485563150561825,0.19991299343106622,0.0050948952187052894,0.947265625,,
1.05,1135.008,,,,0.25,-0.083984375,-1.01953125,-0.0014127985505085442,-0.16076273673616215,12.766134236093743,2.4678500040264777,5467,0,31.5049044259465,0.8088742740765986,2.5674550956911775,0.19874873251431688,0.005102784460560457,0.998046875,,
1.1,1135.016,,,,-0.01171875,-0.173828125,-1.04296875,-0.0018006570271545254,-0.16076273673616215,12.773549842633782,2.4643861433703385,5487,0,31.47895923383706,1.0345679132804446,3.2865378604016136,0.1553911876373683,0.00510699021342982,1.0703125,,
1.1500000000000001,1135.024,,,,0.203125,0.0234375,-0.9375,-0.0018006570271545254,-0.1815940237063148,12.778065705289837,2.4629432667371915,5509,0,31.471650890769027,1.0387670205833315,3.300643567090448,0.17481689359404057,0.005770082552599053,1.140625,,
1.2,1135.032,,,,0,-0.05078125,-1.02734375,-0.0018006570271545254,-0.1815940237063148,12.772442200560503,2.4649188560264514,5520,0,31.483033617669566,1.040865321392196,3.306115077830428,0.17446447679073993,0.0057679963726366195,1.169921875,,
1.25,1135.04,,,,0.32421875,-0.2421875,-1.158203125,-0.0021931504591328056,-0.1815940237063148,12.752449153526054,2.4767647089889917,5536,0,31.584816016629873,1.2715091968144352,4.025697652140721,0.14281770368729527,0.005749408944180737,1.197265625,,
1.3,1135.048,,,,0.0234375,-0.00390625,-0.9609375,-0.0021931504591328056,-0.19344015793783265,12.764851329458647,2.4692966136217773,5547,0,31.52020416121768,1.2740266189601777,4.041936443190093,0.15183368625038046,0.006137021097593034,1.24609375,,
1.35,1135.056,,,,-0.125,0.0625,-0.96875,-0.0021931504591328056,-0.19344015793783265,12.77236787915098,2.458752390275779,5551,0,31.404090052344053,1.2747708676637524,4.059251089711486,0.15174504128129837,0.006159712241794248,1.287109375,,
1.4000000000000001,1135.064,,,,0.166015625,-0.01953125,-1.02734375,-0.0024715039394049513,-0.19344015793783265,12.782706090505103,2.457379203306763,5551,0,31.411956108789937,1.4367340215163982,4.57384448310228,0.1346388093000447,0.006158169751284694,1.29296875,,
1.45,1135.072,,,,-0.099609375,0.044921875,-0.978515625,-0.0024715039394049513,-0.19948229686284366,12.789798476802986,2.452978886852526,5546,0,31.37310563069632,1.4354566822811232,4.575436997466494,0.13896782767825563,0.006358385402166391,1.333984375,,
1.5,1135.08,,,,-0.412109375,0.08203125,-0.916015625,-0.0024715039394049513,-0.19948229686284366,12.79274646284175,2.4509349567589847,5550,0,31.3541894987337,1.4363329620573007,4.5809921577316155,0.13888304601540263,0.006362221446384386,1.380859375,,
1.55,1135.088,,,,-0.375,0.04296875,-0.955078125,-0.0027682850708124615,-0.19948229686284366,12.793842650960425,2.446187208708339,5557,0,31.29613424300658,1.6110542558766874,5.147773981819153,0.12382096762736981,0.00637402355555846,1.3828125,,
1.6,1135.096,,,,0.265625,-0.224609375,-1.134765625,-0.0027682850708124615,-0.2025196670579089,12.798824170166467,2.4433897021199167,5556,0,31.272515176628236,1.6107335653704564,5.150636449524377,0.12573132603177045,0.0064759635070626995,1.408203125,,
1.6500000000000001,1135.104,,,,0.236328125,-0.09765625,-1.03515625,-0.0027682850708124615,-0.2025196670579089,12.800179428258913,2.445871059576504,5554,0,31.307588420964997,1.609950192867504,5.1423641170311525,0.1257925046098466,0.006468708618971509,1.46875,,
1.7,1135.112,,,,-0.599609375,0.17578125,-0.970703125,-0.002838041399728529,-0.2025196670579089,12.79833853799583,2.447321793907612,5464,0,31.321652829844883,1.6240175418477574,5.1849675707417004,0.12470288148949932,0.006465803965010995,1.478515625,,
