Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1126,,,,0,0,-1.05078125,-0.0012948262834055267,0.005218362415967867,16.846113535283255,0.06827457458889562,0,0,1.1501612350977006,0,0,0,0,0.083984375,,
0.05,1126,,,,0,0,-1.02734375,-0.0013875955029331974,0.005218362415967867,16.84577364698306,0.06621209876397051,0,0,1.1153940284695338,0,0,0,0,0.083984375,,
0.1,1126,,,,0,0,-1.0390625,-0.0013875955029331974,0.005218362415967867,16.846214466220033,0.06610839859144639,0,0,1.1136762606898643,0,0,0,0,0.083984375,,
0.15,1126,,,,0,-0.00390625,-1.04296875,-0.0013875955029331974,0.005143587642343507,16.827854617750752,0.07692553446407174,0,0,1.2944917103541742,0,0,0,0,0.083984375,,
0.2,1126,,,,-0.01171875,0.01171875,-1.00390625,-0.001515313804541745,0.005143587642343507,16.53373943522636,0.2691577503531353,0,0,4.450184111310445,0,0,0,0,0.08984375,,
0.25,1126,,,,-0.07421875,0.044921875,-0.943359375,-0.001515313804541745,0.005111814051375864,16.265937300960523,0.4320048707119952,0,0,7.026964140710872,0.000015253576741804869,0.00021707207317926862,0,0.0007274569713200123,0.099609375,,
0.3,1126,,,,-0.03125,0.03125,-1.060546875,-0.001515313804541745,0.005111814051375864,16.082528592630872,0.5323882922842795,1721,0,8.562149933043848,0.2730564268663916,3.1891105505240778,0.01872072417426421,0.0005970245897759714,0.10546875,,
0.35000000000000003,1126,,,,0.01171875,-0.015625,-1.091796875,-0.0016194352005287533,0.005111814051375864,15.571020887287235,0.8474514710261547,4682,0,13.195684556310548,0.7940854892792056,6.017766534889254,0.006437359856576496,0.0003873852871794552,0.123046875,,
0.4,1126,,,,-0.07421875,0.01953125,-1.017578125,-0.0016194352005287533,0.005111814051375864,14.827349381887489,1.2899002771695889,2678,0,19.125802077387004,0.45407605849298965,2.374154331701765,0.011257616330491434,0.0002672731857567276,0.140625,,
0.45,1126,,,,-0.0625,0.22265625,-0.8828125,-0.0016194352005287533,0.005098947336598071,14.194434153508876,1.6581663356040268,3087,0,23.53673286629646,0.5235152542385343,2.224247762900791,0.00973982571723648,0.00021663785562606836,0.162109375,,
