Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1126,,,,-0.01171875,0.01171875,-1.0390625,-0.0012546947832021158,0.004463924325253603,16.840182403305917,0.0650283156402648,0,0,1.0950886967618103,0,0,0,0,0.083984375,,
0.1,1126,,,,-0.01171875,0.01171875,-1.025390625,-0.001269423491477754,0.004463924325253603,16.840753188991645,0.06552358898874128,0,0,1.1034665902163225,0,0,0,0,0.083984375,,
0.2,1126,,,,-0.037109375,-0.013671875,-0.99609375,-0.001269423491477754,0.004725618359371319,16.660229153488515,0.18156949725713575,0,0,3.0249894315875863,0,0,0,0,0.0859375,,
0.3,1126,,,,0.048828125,-0.134765625,-0.9609375,-0.001275539510653792,0.004558213023936242,15.484510320788413,0.8861666217729931,5288,0,13.721856200782113,0.7063422690842364,5.147570844270883,0.006453263840270959,0.0003321863279456634,0.1171875,,
0.4,1126,,,,-0.037109375,0.166015625,-1.005859375,0.006120529477173052,0.004558213023936242,14.348168526963468,1.5306429694360646,2913,0,21.96192328008045,1.8671779858870798,8.501887389710616,0.002441231129752569,0.00020755072157412367,0.1484375,,
0.5,1126,,,,0.1484375,-0.056640625,-0.80078125,0.006120529477173052,0.0004796135788812694,13.492779540281612,2.005234391637356,4006,0,27.056185572953563,2.5675099061094047,9.48954869926672,0.00018680106267166726,0.00001772657781297561,0.287109375,,
0.6,1126,,,,0.048828125,0.015625,-0.9921875,-0.0011992556672866098,-0.051825516461100875,13.149074095651796,2.195231495073714,4592,0,28.86526158583274,0.5767408724057703,1.9980448494838463,0.08985927465990072,0.0017954286091256895,0.48828125,,
0.7000000000000001,1126,,,,0,0.14453125,-0.9609375,-0.004183831747996731,-0.051825516461100875,13.041212064802732,2.260233192655796,4930,0,29.476180381330366,2.1600396861419187,7.328085451363451,0.023992853832082713,0.0017582168310357519,0.73046875,,
0.8,1126,,,,-0.578125,0.123046875,-0.8671875,-0.004183831747996731,-0.09946431421407707,12.990951881812904,2.282819123727306,5110,0,29.65599339122373,2.238945161793578,7.549722352096834,0.04442463170218874,0.0033539363494568394,0.91796875,,
0.9,1126,,,,-0.236328125,0.283203125,-1.12890625,-0.002905816134859569,-0.13749563458002853,13.015709731308633,2.2744131768113656,5213,0,29.60310171844027,1.5862080881854874,5.358249629623816,0.08668196537650621,0.004644636088737289,1.20703125,,
1,1126,,,,-0.6875,-0.296875,-0.978515625,-0.0028497160417743812,-0.13749563458002853,13.044000434456082,2.2597041872958146,5272,0,29.475582400828834,1.5733798735774709,5.337909365730559,0.08738870814929009,0.0046647300368919,1.5546875,,
1.1,1126.012,,,,-0.94921875,-0.05859375,-0.935546875,-0.0028497160417743812,-0.1622100745311937,13.038861280805158,2.2684188821052884,5246,0,29.577599130529965,1.5655128616895808,5.292900396616912,0.10361465466091947,0.005484220467501051,1.9140625,,
1.2,1126.024,,,,-0.673828125,0.119140625,-1.033203125,-0.0029626898445453236,-0.17663649938655837,13.041960259452427,2.260154685493804,5351,0,29.47684758842539,1.6601627204873872,5.63209045847657,0.10639710024009079,0.005992380930717905,2.234375,,
