Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
14.200000000000001,1820,,,,0.11157810359648138,6.22359346584164,8.940129239250922,5479,0,55.63972991718183,0.0020053674552799276,,
14.25,1820,,,,0.11157810359648138,6.225670446224669,8.938582412673739,5490,0,55.64866835772649,0.0020050453477021865,,
14.3,1820,,,,0.11157810359648138,6.224621090236117,8.944027275308244,5496,0,55.67318080953077,0.0020041625424315644,,
14.35,1820,,,,0.11162598247374626,6.225198577459392,8.947543025837678,5486,0,55.70023211620142,0.0020040487845880595,,
14.4,1820,,,,0.11162598247374626,6.226970885763098,8.94471750963116,5490,0,55.698495513848634,0.0020041112680681305,,
14.450000000000001,1820,,,,0.11162598247374626,6.228375553268163,8.92409289133018,5496,0,55.582601999455086,0.0020082899766880402,,
14.5,1820,,,,0.11164344521616835,6.228473940912149,8.89334770148455,5481,0,55.39198440616748,0.002015516259492189,,
14.55,1820,,,,0.11164344521616835,6.226632869909511,8.903188184415828,5480,0,55.43688419607358,0.002013883839887158,,
14.6,1820,,,,0.11164344521616835,6.224269186336802,8.907257840009406,5491,0,55.44117050832744,0.0020137281408840234,,
14.65,1820,,,,0.11220573605055958,6.224230025254164,8.89886011606399,5482,0,55.38855232494223,0.002025792900169947,,
14.700000000000001,1820,,,,0.11220573605055958,6.222117676604578,8.903746005379306,5484,0,55.400155408067974,0.0020253686153779084,,
14.75,1820,,,,0.11220573605055958,6.217328134117221,8.930184925029547,5496,0,55.52188997725568,0.0020209278916212005,,
14.8,1820,,,,0.11241035328687685,6.216154607624449,8.937593274770114,5493,0,55.55746161603553,0.0020233169410035085,,
14.85,1820,,,,0.11241035328687685,6.219825688789201,8.93767574820875,5484,0,55.59078521677703,0.0020221040744168505,,
14.9,1820,,,,0.11241035328687685,6.2216491049458345,8.92610383375703,5487,0,55.53508592794801,0.0020241321573305853,,
14.950000000000001,1820,,,,0.11233069744098009,6.221531457484248,8.925343134413952,5490,0,55.52930307959746,0.002022908468344393,,
15,1820,,,,0.11233069744098009,6.219022647761095,8.936686890706982,5498,0,55.5774581692564,0.002021155719264572,,
15.05,1820,,,,0.11233069744098009,6.215937605948576,8.939498566217532,5488,0,55.567365316074934,0.002021522827329088,,
15.1,1820,,,,0.11166747718677303,6.217725354094837,8.926419463839604,5491,0,55.502024621601144,0.0020119532205913897,,
15.15,1820,,,,0.11166747718677303,6.221008120379487,8.933494000373106,5495,0,55.57533871968252,0.002009299084077826,,
15.200000000000001,1820,,,,0.11166747718677303,6.221596527468231,8.917935040637182,5486,0,55.48379368101555,0.002012614310924118,,
15.25,1820,,,,0.11141901427457994,6.22729378626603,8.900813125200589,5493,0,55.42797826727675,0.0020101583669047307,,
15.3,1820,,,,0.11141901427457994,6.225401942571017,8.898086810473728,5492,0,55.3941669150887,0.0020113853223096448,,
15.35,1820,,,,0.11141901427457994,6.230121025447075,8.896204986697303,5494,0,55.42443373430998,0.0020102869216254535,,
15.4,1820,,,,0.11131112687218944,6.228201779019908,8.91845900635807,5484,0,55.54596224951545,0.002003946324166172,,
15.450000000000001,1820,,,,0.11131112687218944,6.22510969635164,8.919270440330116,5486,0,55.52343690248157,0.002004759306735468,,
15.5,1820,,,,0.11131112687218944,6.226458534235501,8.905475464271358,5492,0,55.44957370593726,0.002007429803924188,,
15.55,1820,,,,0.11109113173172788,6.2282209519799565,8.895350726123697,5488,0,55.40220976765373,0.002005175103982726,,
15.6,1820,,,,0.11109113173172788,6.224776015845508,8.89652600887171,5481,0,55.37888172437039,0.002006019772747423,,
15.65,1820,,,,0.11109113173172788,6.225915966187869,8.891597520787895,5491,0,55.35833896958983,0.0020067641804201158,,
15.700000000000001,1820,,,,0.11101193955557331,6.225014604322641,8.893028551524177,5482,0,55.35923260989622,0.0020053012717471887,,
15.75,1820,,,,0.11101193955557331,6.224288885453561,8.886003718486416,5475,0,55.30905418107401,0.002007120555562855,,
15.8,1820,,,,0.11101193955557331,6.224445909629127,8.894612318661247,5480,0,55.36403326462784,0.0020051273906465735,,
15.85,1820,,,,0.11097735968856226,6.223527856414596,8.888449923273898,5487,0,55.31751569784128,0.0020061884249240255,,
15.9,1820,,,,0.11097735968856226,6.224037768415917,8.897669038575721,5483,0,55.37942814696022,0.002003945569717007,,
15.950000000000001,1820,,,,0.11097735968856226,6.224610936521241,8.891548047229513,5477,0,55.346427217388914,0.002005140444796318,,
16,1820,,,,0.11153267288248644,6.227922664823593,8.891767701590055,5491,0,55.37724159907909,0.0020140525179994013,,
16.05,1820,,,,0.11153267288248644,6.2310411507678065,8.890455800707082,5480,0,55.396795943288176,0.002013341583810492,,
16.1,1820,,,,0.11153267288248644,6.231819443519949,8.903028324395377,5481,0,55.482065018175945,0.0020102473266982454,,
16.15,1820,,,,0.1117377094555366,6.230744040530116,8.923786197986981,5483,0,55.60182767207228,0.0020096049740404537,,
16.2,1820,,,,0.1117377094555366,6.233037985506147,8.92454726383336,5487,0,55.62704209891828,0.002008694067479627,,
16.25,1820,,,,0.1117377094555366,6.232345992525213,8.924575011848878,5487,0,55.621039310087006,0.002008910851748013,,
16.3,1820,,,,0.11154132843818851,6.2296150571228495,8.922969621396039,5481,0,55.58666590769853,0.0020066202319707844,,
16.35,1820,,,,0.11154132843818851,6.228430939883898,8.911261640114187,5478,0,55.50317771268774,0.002009638601515436,,
16.4,1820,,,,0.11154132843818851,6.2283217921905525,8.91830687856817,5490,0,55.54608508122904,0.0020080862274105115,,
16.45,1820,,,,0.11145322493494796,6.225152030871572,8.89472924093157,5484,0,55.37104179823792,0.002012843199538549,,
16.5,1820,,,,0.11145322493494796,6.224854555440638,8.914809522186955,5487,0,55.49339266507104,0.0020084053178658773,,
16.55,1820,,,,0.11145322493494796,6.222450024573961,8.93457237475377,5493,0,55.59493009284443,0.002004737208029928,,
16.6,1820,,,,0.11193694043916072,6.2208638089903765,8.929407467553839,5490,0,55.54862775063408,0.0020151162138813228,,
16.65,1820,,,,0.11193694043916072,6.223268238176189,8.929467298355778,5487,0,55.57047022169046,0.0020143241544043856,,
16.7,1820,,,,0.11193694043916072,6.223769636027639,8.916495328224581,5486,0,55.49421288358645,0.0020170921366877946,,
16.75,1820,,,,0.11214988540243351,6.227158493645305,8.91199520320136,5482,0,55.49640662494157,0.002020849496803823,,
16.8,1820,,,,0.11214988540243351,6.225266510454325,8.906773012295343,5488,0,55.44703574966059,0.0020226488916158156,,
16.85,1820,,,,0.11214988540243351,6.225859769880398,8.8985786868855,5486,0,55.40130305579558,0.0020243185487800797,,
16.9,1820,,,,0.1119558796741728,6.22272508109308,8.8799602420641,5481,0,55.25755131740166,0.0020260738488228256,,
16.95,1820,,,,0.1119558796741728,6.2253876134456565,8.85873362594354,5480,0,55.14905058576344,0.0020300599644969023,,
17,1820,,,,0.1119558796741728,6.229734349267636,8.857983091135166,5486,0,55.182881528076656,0.0020288153966227813,,
17.05,1820,,,,0.11084556497321955,6.227309878660577,8.86986042802012,5477,0,55.235369465750225,0.0020067859787187906,,
17.1,1820,,,,0.11084556497321955,6.229619787483194,8.894516943834784,5476,0,55.40945875341772,0.00200048091908825,,
17.150000000000002,1820,,,,0.11084556497321955,6.232982718221519,8.892585504659115,5484,0,55.42733177084745,0.0019998358468974664,,
17.2,1820,,,,0.11043915177178294,6.233316206382346,8.894582270635924,5479,0,55.442743816555996,0.0019919496072776295,,
17.25,1820,,,,0.11043915177178294,6.231127350096989,8.910719271214548,5475,0,55.52382655990127,0.0019890407166486784,,
17.3,1820,,,,0.11043915177178294,6.228585490305062,8.911151292732608,5477,0,55.50386764382752,0.001989755965845106,,
17.35,1820,,,,0.11222854489047665,6.225296773642932,8.91210472514891,5485,0,55.48049679183743,0.002022846790856211,,
17.400000000000002,1820,,,,0.11222854489047665,6.225502641847025,8.91828444280354,5488,0,55.52080335941666,0.002021378260036326,,
17.45,1820,,,,0.11222854489047665,6.226300051310706,8.903380042347242,5477,0,55.43511561450535,0.0020245027659166735,,
17.5,1820,,,,0.11308241571046067,6.223722087224353,8.865893517443446,5485,0,55.17885730749198,0.0020493794403949493,,
17.55,1820,,,,0.11308241571046067,6.218401826378432,8.881913779404437,5488,0,55.23130886758432,0.002047433204626255,,
17.6,1820,,,,0.11308241571046067,6.216172223587229,8.873130729784288,5129,0,55.15690877874337,0.0020501949477277613,,
17.650000000000002,1820,,,,0.11339121562416703,6.218908541853172,8.876768287500553,5473,0,55.20381012718855,0.0020540469102207945,,
17.7,1820,,,,0.11339121562416703,6.218850332073545,8.897801558209537,5488,0,55.334096174995885,0.0020492105855594643,,
17.75,1820,,,,0.11339121562416703,6.22492737022773,8.891272611111452,5490,0,55.34752623306385,0.0020487133453207284,,
17.8,1820,,,,0.11281120244389178,6.226334973559049,8.8940399386832,5490,0,55.377271926454185,0.002037139037721375,,
17.85,1820,,,,0.11281120244389178,6.227179271092184,8.905411119141261,5487,0,55.45559152167031,0.0020342619986265715,,
17.900000000000002,1820,,,,0.11281120244389178,6.224816067801314,8.913049219744991,5487,0,55.482091996172585,0.0020332903534292478,,
17.95,1820,,,,0.11246961693228134,6.227343641638264,8.896552048315042,5487,0,55.40188683057855,0.0020300683490477225,,
18,1820,,,,0.11246961693228134,6.229932024531414,8.90147416311753,5485,0,55.45557895434487,0.0020281028356925936,,
18.05,1820,,,,0.11246961693228134,6.2282111613277635,8.907777195334337,5487,0,55.47951735060224,0.0020272277464407408,,
18.1,1820,,,,0.11191950149571799,6.227568400009635,8.892304877918438,5485,0,55.377436860976395,0.0020210307273102754,,
18.150000000000002,1820,,,,0.11191950149571799,6.2294383059311675,8.879987327309832,5481,0,55.317333212927196,0.0020232266270848237,,
18.2,1820,,,,0.11191950149571799,6.229519852550546,8.885494887456726,5475,0,55.35236680114806,0.0020219460876494386,,
18.25,1820,,,,0.11124444476556597,6.236266314194278,8.879885978343575,5474,0,55.37733380063014,0.0020088443615951064,,
18.3,1820,,,,0.11124444476556597,6.23856959675794,8.87448666108943,5478,0,55.3641026707064,0.0020093244430822556,,
18.35,1820,,,,0.11124444476556597,6.237523899221683,8.87476472327957,5475,0,55.35655706142583,0.002009598332535832,,
18.400000000000002,1820,,,,0.1114109624089619,6.235632455524661,8.875663834137,5477,0,55.345377468471135,0.002013012965218819,,
18.45,1820,,,,0.1114109624089619,6.233077340264998,8.8801756878581,5473,0,55.35082185756047,0.0020128149622722193,,
18.5,1820,,,,0.1114109624089619,6.232645891038342,8.880332514765518,5474,0,55.3479679592075,0.0020129187487257687,,
18.55,1820,,,,0.11108297136580583,6.232957897900027,8.860536072841784,5475,0,55.22734829484729,0.002011376153219543,,
18.6,1820,,,,0.11108297136580583,6.23391828794165,8.884949825459016,5481,0,55.38805120437293,0.0020055403458036046,,
18.650000000000002,1820,,,,0.11108297136580583,6.233901932417351,8.885616266442407,5483,0,55.39206041409437,0.0020053951872413297,,
18.7,1820,,,,0.11137458136728373,6.235141039604699,8.873980334062884,5480,0,55.3305189655605,0.0020128960192223547,,
18.75,1820,,,,0.11137458136728373,6.235039835808047,8.874366694430558,5473,0,55.332029857342704,0.0020128410552519072,,
18.8,1820,,,,0.11137458136728373,6.2378515500203395,8.873349339238985,5478,0,55.35063592964386,0.002012164440330042,,
18.85,1820,,,,0.11142900864043467,6.232867313140822,8.873182454404343,5485,0,55.305368883591484,0.0020147955052062672,,
18.900000000000002,1820,,,,0.11142900864043467,6.232170602635549,8.86829726621932,5479,0,55.26874151796525,0.0020161307382802335,,
18.95,1820,,,,0.11142900864043467,6.230825239273719,8.86260426268042,5475,0,55.221338325604016,0.0020178614285552244,,
19,1820,,,,0.11166152268164213,6.2284543088893125,8.877803018612937,5486,0,55.29499046475029,0.0020193786406894243,,
19.05,1820,,,,0.11166152268164213,6.230328167580984,8.874855852189292,5481,0,55.293264399115884,0.0020194416787486244,,
