104.7545536,23.37278107
109.009407,22.78106509
114.1923177,21.40039448
118.830508,21.69625247
127.8286617,19.52662722
131.267018,18.73767258
133.906344,18.04733728
139.345266,17.55424063
144.0460789,18.4418146
148.9054738,18.4418146
153.9288004,17.65285996
159.1215889,17.25838264
163.4016675,17.65285996
168.9140232,17.35700197
171.1706874,27.12031558
172.3103003,34.02366864
173.4575003,39.44773176
179.3090896,45.75936884
182.9143755,40.82840237
185.3580822,34.12228797
187.8344364,21.69625247
189.0849924,16.56804734
196.7651255,15.38461538
203.4029975,14.39842209
208.8741647,15.28599606
214.4924964,15.28599606
218.8051989,14.69428008
221.7284013,14.89151874
227.6924883,14.69428008
238.5182498,13.60946746
243.3140272,14.1025641
248.2062311,14.1025641
253.1968004,13.4122288
258.2877127,13.90532544
265.2351781,20.01972387
268.7786775,22.68244576
276.0083305,16.07495069
277.8459269,12.82051282
283.432448,12.4260355
289.1312946,11.7357002
292.9940423,12.03155819
298.8851396,11.63708087
306.9246012,11.93293886
311.0250647,11.14398422
317.2787035,10.94674556
325.8129182,11.7357002
332.3638896,11.7357002
336.8042179,11.53846154
348.1663091,13.51084813
352.8177551,19.03353057
355.1667299,25.64102564
364.720063,18.93491124
367.1482805,12.22879684
369.5926645,11.93293886
377.0238953,11.93293886
382.060874,12.52465483
389.7427974,11.14398422
402.8907717,10.84812623
408.2733277,11.63708087
413.7277939,11.04536489
427.6849021,10.7495069
433.3987038,11.34122288
439.1888409,11.14398422
448.0194102,12.22879684
460.0703099,11.83431953
472.4453567,10.15779093
481.9445996,10.35502959
498.2030019,10.84812623
511.6037481,11.93293886
515.0098815,12.82051282
525.3649498,11.43984221
535.9282228,25.8382643
546.7038866,14.20118343
550.3437082,13.31360947
557.6962118,11.34122288
568.9095547,14.29980276
572.6972162,13.11637081
580.3483591,12.52465483
584.2121773,11.53846154
599.9264125,11.53846154
611.9888587,11.04536489
628.4502356,14.79289941
632.6343045,13.01775148
641.0861972,12.32741617
653.9762244,11.93293886
658.3302391,12.82051282
667.1254255,13.80670611
676.0381141,12.72189349
689.6309035,13.80670611
703.4969969,14.39842209
708.1807089,26.03550296
722.4197747,14.39842209
736.945139,14.20118343
746.7906077,14.89151874
751.7625581,13.60946746
756.7676104,13.01775148
782.2971678,13.4122288
798.0264594,17.85009862
803.3395255,12.91913215
819.4919062,13.11637081
835.9690555,14.39842209
852.7775032,15.97633136
875.7156526,15.0887574
893.323267,29.38856016
893.323267,15.38461538
923.4595298,15.28599606
917.3520231,16.86390533
948.298896,17.06114398
948.298896,18.4418146
960.9680171,15.48323471
980.2897618,15.48323471
986.8162927,26.42998028
1006.657757,15.7790927
1026.898164,15.68047337
1033.735003,17.85009862
1040.617359,23.27416174
1054.51984,17.4556213
1090.09407,17.06114398
1141.923177,16.66666667
1164.883304,23.66863905
1164.883304,16.56804734
1204.180646,15.18737673
1228.392555,16.17357002
1236.570894,18.34319527
1253.091283,42.6035503
1278.286617,18.04733728
1330.207243,18.04733728
1330.207243,18.63905325
1339.06344,16.46942801
1375.081788,15.48323471
1384.236749,17.55424063
1393.45266,16.86390533
1430.933979,27.02169625
1440.460789,17.15976331
1450.051027,22.18934911
1459.705114,19.23076923
1479.206541,17.65285996
1498.968502,19.1321499
1529.107577,16.86390533
1580.692025,16.17357002
1601.809817,29.09270217
1623.209739,19.03353057
1655.846876,19.72386588
1655.846876,22.68244576
1677.968724,19.62524655
1689.140232,24.55621302
1700.386117,16.765286
1746.123382,16.27218935
1781.231887,29.09270217
1793.090896,20.8086785
1841.321749,19.72386588
1865.921512,41.617357
1890.849924,18.63905325
1916.111376,17.85009862
1954.637752,26.13412229
1993.93876,20.41420118
2047.572052,19.52662722
2061.204289,29.28994083
2074.927286,17.4556213
2102.647982,19.52662722
2130.739021,25.04930966
2159.205352,20.71005917
2202.619508,19.52662722
2232.046151,28.79684418
2261.865929,18.83629191
2276.924883,24.26035503
2322.705971,24.95069034
2338.169982,20.51282051
2401.062463,19.23076923
2417.048153,23.17554241
2433.140272,20.71005917
2482.062311,22.09072978
2482.062311,25.04930966
2548.825231,19.03353057
2600.073295,20.71005917
2634.809857,21.59763314
2670.010494,25.73964497
2687.786775,21.49901381
2723.695175,18.83629191
2796.957575,21.00591716
2834.32448,25.04930966
2872.1906,21.79487179
2910.562605,19.42800789
2969.083957,21.40039448
3048.946865,24.95069034
3069.246012,22.58382643
3089.680306,20.51282051
3215.174961,25.73964497
3215.174961,20.61143984
3279.821014,18.24457594
3390.465785,23.07692308
3458.636331,18.63905325
3551.667299,23.76725838
3599.117004,20.61143984
3720.533226,22.38658777
3720.533226,34.71400394
3770.238953,21.49901381
3897.427974,21.10453649
3949.496986,23.96449704
4002.261632,21.30177515
4109.915123,21.79487179
4109.915123,24.1617357
4164.822929,21.59763314
4248.563121,21.40039448
4362.84167,21.30177515
4450.563333,32.24852071
4480.194102,21.30177515
4662.167754,21.40039448
4819.445996,21.99211045
4916.348394,22.4852071
4949.080246,27.31755424
5048.589141,22.4852071
5116.037481,21.49901381
5288.62702,21.00591716
5394.963026,21.69625247
5503.437082,22.97830375
5726.972162,23.47140039
6039.205767,23.27416174
6242.93839,22.58382643
6715.669844,23.37278107
7224.197747,24.65483235
7567.676104,31.95266272
7668.779042,25.14792899
8194.919062,25.8382643
8641.704738,25.14792899
9546.124395,25.93688363
10475.45536,26.62721893
11726.38814,26.92307692
12698.32382,27.5147929
14027.29929,27.5147929
14989.68502,26.52859961
15702.37764,28.00788955
16448.95561,29.58579882
17345.75003,26.03550296
